radius_arr,dot_radius_arr,time_arr,dot_mass_arr,mass_out_arr,total_mass_arr,luminosity_AGN_arr
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
0.02009449801529897,3482.9391650511343,5523.217346945872,69846.2107223939,394782741.29993707,790774012.2381004,1585259.2361069205
0.02063218178045791,3482.9339427976593,5674.457372047213,69846.11745895616,405346276.6045204,811966619.2163855,1585259.2361069205
0.021169985543605656,3482.929830723184,5825.731352254005,69846.04646126361,415912171.1684102,833165690.0420059,1585259.2361069205
0.021707909488638495,3482.9266484322643,5977.039295189557,69845.99411171279,426480428.6056991,854371233.1613014,1585259.2361069205
0.022245953774041604,3482.92424494701,6128.381208478888,69845.95738263181,437051052.0311829,875583255.9576046,1585259.2361069205
0.022784118537004468,3482.922493613015,6279.757099748729,69845.93373412538,447624044.14120126,896801764.902459,1585259.2361069205
0.02332240389682974,3482.9212879542356,6431.166976627522,69845.92103094958,458199407.280873,918026765.9524504,1585259.2361069205
0.023860809957765943,3482.9205382865016,6582.610846745424,69845.91747460037,468777143.49934036,939258264.2535491,1585259.2361069205
0.024399336811368553,3482.920168940339,6734.088717734301,69845.92154762062,479357254.596673,960496264.7510998,1585259.2361069205
0.02493798453847359,3482.9201159752683,6885.600597227737,69845.93196776343,489939742.1619526,981740771.5783663,1585259.2361069205
0.025476753210851705,3482.920325292201,7037.1464928610285,69845.94765013861,500524607.6065605,1002991788.9125084,1585259.2361069205
0.026015642892597994,3482.9207510695414,7188.726412271186,69845.96767585067,511111852.1907593,1024249320.306311,1585259.2361069205
0.026554653641302432,3482.921354463519,7340.340363096933,69845.99126593566,521701477.04716814,1045513369.2149851,1585259.2361069205
0.027093785509037797,3482.9221025249444,7491.98835297871,69846.0177596381,532293483.2000002,1066783938.8627266,1585259.2361069205
0.027633038543195175,3482.92296729387,7643.670389558672,69846.0465962555,542887871.5815129,1088061032.3120172,1585259.2361069205
0.028172412787191937,3482.923925040932,7795.386480480688,69846.07729992445,553484643.0458508,1109344652.4247816,1585259.2361069205
0.02871190828107268,3482.9249556300433,7947.136633390349,69846.10946684032,564083798.3808619,1130634801.8964064,1585259.2361069205
0.029251525062020157,3482.9260419817524,8098.920855934956,69846.14275449543,574685338.3182001,1151931483.3401613,1585259.2361069205
0.02979126316479029,3482.9271696203555,8250.73915576353,69846.17687259709,585289263.541901,1173234699.3336556,1585259.2361069205
0.030331122622083078,3482.928326290882,8402.591540526808,69846.21157538673,595895574.6955773,1194544452.342097,1585259.2361069205
