radius_arr,dot_radius_arr,time_arr,dot_mass_arr,mass_out_arr,total_mass_arr,luminosity_AGN_arr
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
0.020152616597446885,1772.4464169868943,10302.013176133285,5422.811324602491,60403641.858297765,604734129.6971971,0.0
0.0204272887805368,1760.9465603207111,10454.326095240081,5387.629151221358,61226929.309344225,612986150.8388281,0.0
0.02070022980267278,1749.3939084413632,10606.673210329234,5352.285417330862,62045028.13205593,621186421.7105223,0.0
0.02097143305790991,1737.8185246988369,10759.054529078134,5316.872102051993,62857918.52116331,629334738.8789197,0.0
0.021240896275063228,1726.2462247198098,10911.470059165886,5281.468188696597,63665593.66424609,637431029.2163789,0.0
0.021508620905146814,1714.6991353767755,11063.919808273327,5246.141374913103,64468057.90561448,645475331.435501,0.0
0.02177461158913665,1703.1961786727798,11216.403784083017,5210.949553114898,65265325.151049145,653467780.1377807,0.0
0.022038875695303276,1691.7534909044525,11368.921994279239,5175.942092895343,66057417.48105233,661408591.9385668,0.0
0.02230142291684224,1680.3847860245082,11521.474446548002,5141.160952723441,66844363.94478919,669298053.360505,0.0
0.022562264921805398,1669.1016708766424,11674.061148577042,5106.641644395042,67626199.51085998,677136510.3655089,0.0
0.022821415048433005,1657.913918898504,11826.682108055817,5072.414070418803,68402964.15405834,684924359.1547828,0.0
0.0230788880399292,1646.8297079611414,11979.337332675515,5038.503251679087,69174702.06043713,692662038.2361325,0.0
0.02333469981353394,1635.855827216577,12132.026830129053,5004.929960280428,69941460.93513311,700350021.481855,0.0
0.023588867259441055,1624.997857141441,12284.750608111066,4971.711270386314,70703291.39966811,707988812.1009811,0.0
0.023841408065711223,1614.2603263783801,12437.508674317927,4938.861038071631,71460246.46712722,715578937.3535339,0.0
0.024092340565844094,1603.646848474519,12590.301036447732,4906.3903196708425,72212381.08534165,723120944.0331587,0.0
0.024341683606117614,1593.160241185762,12743.127702200303,4874.307736786946,72959751.73915361,730615394.3761444,0.0
