radius_arr,dot_radius_arr,time_arr,dot_mass_arr,mass_out_arr,total_mass_arr,luminosity_AGN_arr
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
0.02023989056558566,1993.5185334410944,9774.54758215712,2898.1567206792183,28826202.404943403,577024102.316037,21689.969142660986
0.020549585308454327,1993.5183086582565,9926.742079240024,2898.1579628927216,29267286.00215586,585861191.9530661,21689.969142660986
0.020859349554008668,1993.5181799144834,10078.970745718194,2898.15934505822,29708468.82763631,594700503.7130315,21689.969142660986
0.02116918333184449,1993.518135480201,10231.233589263047,2898.160850123715,30149750.923688274,603542038.5920507,21689.969142660986
0.021479086669846072,1993.518164875006,10383.530617547727,2898.162462853201,30591132.33018954,612385797.5493352,21689.969142660986
0.021789059594368054,1993.5182587316876,10535.86183824709,2898.1641696289767,31032613.084833138,621231781.4942678,21689.969142660986
0.022099102130397667,1993.5184086759493,10688.227259037729,2898.1659582768043,31474193.223359812,630079991.2924497,21689.969142660986
0.02240921430169949,1993.518607219901,10840.62688759795,2898.1678179110636,31915872.779784553,638930427.790257,21689.969142660986
0.02271939613094477,1993.5188476676262,10993.060731607786,2898.169738797474,32357651.78654046,647783091.7780775,21689.969142660986
0.023029647639827063,1993.5191240313625,11145.528798748994,2898.1717122312443,32799530.274695404,656637984.0457437,21689.969142660986
0.023339968849165643,1993.5194309570218,11298.031096705057,2898.1737304287863,33241508.2740552,665495105.3412037,21689.969142660986
0.02365035977899814,1993.5197636579364,11450.567633161185,2898.1757864314145,33683585.81331824,674354456.3959825,21689.969142660986
0.02396082044866351,1993.5201178558666,11603.138415804306,2898.1778740195696,34125762.92018407,683216037.9178891,21689.969142660986
0.024271350876876437,1993.5204897284157,11755.743452323079,2898.179987636387,34568039.62147153,692079850.6053616,21689.969142660986
0.024581951081794055,1993.5208758621202,11908.38275040789,2898.1821223194906,35010415.94319312,700945895.1286525,21689.969142660986
0.024892621081075855,1993.5212732105563,12061.056317750852,2898.1842736400936,35452891.91066587,709814172.1571113,21689.969142660986
