radius_arr,dot_radius_arr,time_arr,dot_mass_arr,mass_out_arr,total_mass_arr,luminosity_AGN_arr
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
0.02005157264345885,1978.3790517218467,9756.601164256897,13059.73293347556,129674794.98107141,519600117.3083727,96096.70325735834
0.020358907326616688,1978.378929942048,9908.791632164906,13059.734921233534,131662361.98908001,527578212.3948296,96096.70325735834
0.02066631099913231,1978.3789108814553,10061.016268563584,13059.737587670284,133650375.58382262,535558523.3868771,96096.70325735834
0.020973783691482204,1978.3789822330243,10213.27508112415,13059.74085154485,135638835.96266907,543541051.350582,96096.70325735834
0.021281325432346492,1978.3791329923383,10365.568077519536,13059.744640215114,137627743.31137353,551525797.3071989,96096.70325735834
0.02158893624879862,1978.37935331622,10517.895265424406,13059.748888704517,139617097.80532378,559512762.260332,96096.70325735834
0.021896616166474574,1978.379634397653,10670.25665251514,13059.753538876363,141606899.61059126,567501947.1562454,96096.70325735834
0.022204365209723992,1978.3799683549914,10822.652246469843,13059.75853870249,143597148.88490516,575493352.8843688,96096.70325735834
0.022512183401745166,1978.3803481337097,10975.082054968349,13059.763841614707,145587845.77858803,583486980.3436282,96096.70325735834
0.022820070764705828,1978.3807674191778,11127.546085692207,13059.769405928992,147578990.43530187,591482830.4102952,96096.70325735834
0.02312802731985122,1978.38122055913,11280.044346324701,13059.775194333713,149570582.99272102,599480903.9149208,96096.70325735834
0.023436053087600918,1978.3817024946857,11432.576844550831,13059.781173434283,151562623.58319524,607481201.6817149,96096.70325735834
0.023744148087635624,1978.382208698908,11585.143588057328,13059.787313347564,153555112.33424658,615483724.4663402,96096.70325735834
0.024052312338975014,1978.382735122031,11737.744584532646,13059.793587340308,155548049.36920524,623488473.0904276,96096.70325735834
0.024360545860047593,1978.383278142572,11890.379841666967,13059.799971506452,157541434.807528,631495448.309996,96096.70325735834
0.02466884866875344,1978.3838345236686,12043.049367152196,13059.806444478872,159535268.76523897,639504650.8520229,96096.70325735834
