radius_arr,dot_radius_arr,time_arr,dot_mass_arr,mass_out_arr,total_mass_arr,luminosity_AGN_arr
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
0.020006138012100397,2679.1910066272226,7176.500326829733,55346.05070204678,404883937.7844457,810735769.7671416,745213.6222359182
0.0204207573096325,2679.1898366801524,7328.111532760271,55346.03202704776,413275017.76960987,827558461.0177317,745213.6222359182
0.020835469538119718,2679.188985640944,7479.756777130578,55346.01994114747,421667979.32786036,844385755.9677217,745213.6222359182
0.021250274764203537,2679.188408573646,7631.436067582671,55346.013516072926,430062823.8084735,861217657.9045815,745213.6222359182
0.02166517304808117,2679.188066575158,7783.149411760283,55346.011948175845,438459552.4302629,878054169.810974,745213.6222359182
0.02208016444436682,2679.1879259284005,7934.896817308862,55346.01454093909,446858166.2990887,894895294.4788699,745213.6222359182
0.022495249002832878,2679.1879573826504,8086.678291875574,55346.02069011015,455258666.42276794,911741034.4491651,745213.6222359182
0.022910426769048933,2679.1881355405053,8238.493843109301,55346.02987103715,463661053.7240517,928591392.0833161,745213.6222359182
0.023325697784933607,2679.1884383345346,8390.343478660641,55346.04162785778,472065329.0519624,945446369.7536228,745213.6222359182
0.023741062089231935,2679.188846579524,8542.227206181913,55346.055564249604,480471493.19108653,962305969.4953219,745213.6222359182
0.024156519717928922,2679.1893435886277,8694.145033327151,55346.07133550073,488879546.8702827,979170193.3613179,745213.6222359182
0.024572070704608356,2679.189914843657,8846.096967752108,55346.08864169873,497289490.769768,996039043.2614148,745213.6222359182
0.02498771508076451,2679.190547711339,8998.083017114253,55346.107221869184,505701325.5274967,1012912521.0454575,745213.6222359182
0.02540345287607332,2679.1912311987044,9150.103189072783,55346.12684892254,514115051.744555,1029790628.421243,745213.6222359182
0.025819284118628535,2679.1919557418373,9302.157491288606,55346.14732529025,522530669.99016297,1046673367.1862057,745213.6222359182
0.026235208835147607,2679.1927130231484,9454.245931424353,55346.16847914992,530948180.8054859,1063560738.8811901,745213.6222359182
0.026651227051151413,2679.193495813061,9606.368517144376,55346.19016115512,539367584.7076687,1080452745.1938381,745213.6222359182
0.02706733879112122,2679.194297832655,9758.525256114746,55346.21224159769,547788882.1926221,1097349387.5756395,745213.6222359182
0.027483544078635947,2679.1951136343123,9910.716156003256,55346.234607942344,556212073.7381564,1114250667.602727,745213.6222359182
