radius_arr,dot_radius_arr,time_arr,dot_mass_arr,mass_out_arr,total_mass_arr,luminosity_AGN_arr
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
0.020286567616384275,3434.4046756270636,5657.846140686281,4800.774711134345,27780386.973299235,556580127.212061,105918.68096108371
0.020816864698029732,3434.3987039318313,5809.116391482739,4800.775325004835,28506601.39584956,571155913.0666451,105918.68096108371
0.021347279991633203,3434.3936949107356,5960.420604170663,4800.77728641118,29232979.059548005,585736304.0904737,105918.68096108371
0.021877813659918945,3434.3894933934685,6111.758786374882,4800.780378457913,29959520.188241947,600321305.7611309,105918.68096108371
0.0224084658437196,3434.385969139405,6263.130945721939,4800.784419095741,30686224.975576967,614910922.7320926,105918.68096108371
0.022939236665470177,3434.3830125936256,6414.53708984009,4800.789255189439,31413093.590185184,629505159.3323452,105918.68096108371
0.02347012623211222,3434.3805314194756,6565.977226359301,4800.794757671158,32140126.17939638,644104019.3801492,105918.68096108371
0.024001134637515048,3434.3784476547794,6717.451362911254,4800.8008175654595,32867322.872632626,658707506.3285062,105918.68096108371
0.024532261964500188,3434.3766953710915,6868.9595071293425,4800.80734271748,33594683.784263104,673315623.4032274,105918.68096108371
0.02506350828653865,3434.375218740403,7020.501666648674,4800.814255090621,34322209.01575369,687928373.4748902,105918.68096108371
0.02559487366917745,3434.373970433175,7172.077849106071,4800.821488527353,35049898.65777742,702545759.2549033,105918.68096108371
0.02612635817124151,3434.3729102868137,7323.688062140069,4800.828986888046,35777752.79180683,717167783.2749875,105918.68096108371
0.026657961845848455,3434.3720041956885,7475.33231339092,4800.836702499449,36505771.49147563,731794447.8869858,105918.68096108371
0.027189684741267307,3434.371223183243,7627.010610500591,4800.844594857718,37233954.82379273,746425755.3246396,105918.68096108371
0.02772152690164641,3434.3705426242886,7778.722961112764,4800.852629541349,37962302.85008785,761061707.6722268,105918.68096108371
0.02825348836763166,3434.3699415915285,7930.469372872838,4800.860777297745,38690815.62696729,775702306.9907962,105918.68096108371
0.028785569176892418,3434.3694023051507,8082.249853427928,4800.869013273883,39419493.20692061,790347555.2190868,105918.68096108371
0.02931776936456955,3434.368909668193,8234.064410426865,4800.877316366845,40148335.63895415,804997454.2056785,105918.68096108371
0.029850088963657682,3434.3684508734787,8385.9130515202,4800.8856686743975,40877342.96912335,819652005.7284869,105918.68096108371
0.03038252800533174,3434.368015070406,8537.795784360198,4800.894055029233,41606515.2411036,834311211.6273304,105918.68096108371
