radius_arr,dot_radius_arr,time_arr,dot_mass_arr,mass_out_arr,total_mass_arr,luminosity_AGN_arr
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
0.0201060328974016,1351.022024183937,14331.256279617675,12585.238258388716,183488543.17535704,525018672.1840615,43555.752956118115
0.02031732610433207,1351.0221360107678,14484.473809619512,12585.240406637357,185416822.45565036,530544217.7725982,43555.752956118115
0.020528666769500933,1351.022285834768,14637.725738699139,12585.242909084875,187345535.0133484,536071174.04162866,43555.752956118115
0.020740054909246262,1351.0224702908017,14791.012074579541,12585.245734384043,189274680.99764884,541599541.513563,43555.752956118115
0.020951490539405676,1351.022686265688,14944.332824985433,12585.248853534644,191204260.553234,547129320.7495387,43555.752956118115
0.021162973675353813,1351.0229308790294,15097.68799764327,12585.252239704916,193134273.82052734,552660512.2647254,43555.752956118115
0.02137450433203695,1351.0232014655915,15251.077600281238,12585.255868067423,195064720.9360071,558193116.5273215,43555.752956118115
0.021586082524005033,1351.0234955590927,15404.50164062926,12585.259715648006,196995602.03261334,563727134.0739241,43555.752956118115
0.021797708265441303,1351.0238108772874,15557.960126418993,12585.263761186872,198926917.23987117,569262565.3630635,43555.752956118115
0.02200938157018969,1351.024145308224,15711.453065383828,12585.26798501056,200858666.68424112,574799410.8764755,43555.752956118115
0.0222211024517802,1351.0244968975928,15864.9804652589,12585.272368914113,202790850.48930454,580337671.0734093,43555.752956118115
0.02243287092345241,1351.0248638370563,16018.542333781068,12585.276896052314,204723468.776015,585877346.4281138,43555.752956118115
